Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Gene_1335,156.25793635791038,-0.49471520998346535,0.24042057979504397,-2.057707415917576,0.03961822806828863,0.15811518560888105,Brain,Treatment vs Control,Brain | Treatment vs Control,0.15811518560888105,0.8010264178006603,FALSE,NS
Gene_0110,893.7323327842396,0.35777670608389567,0.17385131162266948,2.057946544921224,0.0395952650301704,0.15811518560888105,Brain,Treatment vs Control,Brain | Treatment vs Control,0.15811518560888105,0.8010264178006603,FALSE,NS
Gene_2460,43.73402628730191,-0.8528490340950042,0.41501277101525025,-2.0549946740402,0.03987951913719427,0.1589785565604498,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1589785565604498,0.7986614504940551,FALSE,NS
Gene_1644,1379.1376448088383,-0.38698096692588113,0.18848046407670985,-2.053162214033935,0.04005684774976492,0.15950564599455944,Brain,Treatment vs Control,Brain | Treatment vs Control,0.15950564599455944,0.7972239396858938,FALSE,NS
Gene_0838,99.78743938264584,-0.6106029104709935,0.29760237345083745,-2.051740728377834,0.040194866319218564,0.1598751938186241,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1598751938186241,0.7962189160125365,FALSE,NS
Gene_1391,44.46240539245928,-0.856357335487849,0.41795044466685705,-2.048944668955767,0.040467525735162165,0.16077884381970048,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16077884381970048,0.7937710987271246,FALSE,NS
Gene_2393,949.280158868718,0.3644245418879794,0.17848322596633984,2.0417859432723735,0.04117276920770894,0.16321402681441569,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16321402681441569,0.7872425201757551,FALSE,NS
Gene_0163,2989.6759121255145,-0.35438095206876036,0.17356175381859382,-2.0418147677809144,0.04116990881101952,0.16321402681441569,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16321402681441569,0.7872425201757551,FALSE,NS
Gene_2595,797.5751614301024,-0.4505933356057927,0.22094413301345361,-2.0393994149568813,0.04141018076373238,0.16397133166915756,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16397133166915756,0.7852320762586041,FALSE,NS
Gene_2732,312.7171293195511,0.3993372584597195,0.19588904105324545,2.0385890722246884,0.04149105677488364,0.1640526227737922,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1640526227737922,0.7850168219857669,FALSE,NS
Gene_2349,2419.089404261796,-0.32871784047463176,0.16127340700955844,-2.0382643770596918,0.04152350039099096,0.1640526227737922,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1640526227737922,0.7850168219857669,FALSE,NS
Gene_3203,16.533937932883827,-1.2242632711980368,0.6021060212675055,-2.0333018238562297,0.04202203903345799,0.16546762808720208,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16546762808720208,0.7812869584939757,FALSE,NS
Gene_1905,16.94412286266862,1.19515468220542,0.5877337076532045,2.0334969164481334,0.04200234478908593,0.16546762808720208,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16546762808720208,0.7812869584939757,FALSE,NS
Gene_0918,20.521366012988402,1.099137236990428,0.5404192874115094,2.033860120453983,0.04196570080820595,0.16546762808720208,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16546762808720208,0.7812869584939757,FALSE,NS
Gene_2133,1268.4065631957053,-0.3390862376135809,0.1671809416460278,-2.028258928769095,0.042533828379800506,0.16729657080197397,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16729657080197397,0.7765129609924375,FALSE,NS
Gene_1293,15.834570289208484,-1.2479939124655297,0.6155938656658003,-2.0273007612181972,0.0426316637211979,0.16749506990906196,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16749506990906196,0.7759979715692277,FALSE,NS
Gene_0569,36.45966923987428,0.8961487265218501,0.4428083491865601,2.0237846196172162,0.04299231740804672,0.16853751037123416,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16853751037123416,0.7733034257465744,FALSE,NS
Gene_1850,2940.123959790611,-0.3171085985014937,0.15667260741685227,-2.0240206870226913,0.042968023270691144,0.16853751037123416,Brain,Treatment vs Control,Brain | Treatment vs Control,0.16853751037123416,0.7733034257465744,FALSE,NS
Gene_1915,266.9506422925693,-0.4679664926753667,0.23204663236653908,-2.0166915929905436,0.04372770781110137,0.1712305368992851,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1712305368992851,0.7664187815734437,FALSE,NS
Gene_1979,115.6379076844214,0.5414493284114805,0.2688091178567329,2.014252093562007,0.04398307288308019,0.17203998419753488,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17203998419753488,0.764370606009388,FALSE,NS
Gene_2041,13.235738994664494,1.4005623260806084,0.6962981674094465,2.0114404886219255,0.044278950321453764,0.17300593186371327,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17300593186371327,0.7619390059376044,FALSE,NS
Gene_0823,958.6688683885144,-0.3665070931008397,0.1823688346984742,-2.0097024456334154,0.04446269097248685,0.17353209191910982,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17353209191910982,0.760620197792059,FALSE,NS
Gene_1922,138.40240723720478,-0.5516193193990945,0.2745520871606765,-2.009160903141376,0.0445200724977396,0.17356447227343685,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17356447227343685,0.7605391678384505,FALSE,NS
Gene_1886,310.26230161896876,0.4402233363779542,0.21922681197045427,2.0080725182341483,0.044635586111582255,0.17382316353585336,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17382316353585336,0.7598923502953354,FALSE,NS
Gene_1901,13.419794681119415,-1.5015962224215504,0.7483051100744007,-2.0066630605693088,0.04478555178914605,0.17421530376943942,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17421530376943942,0.758913697487422,FALSE,NS
Gene_1349,630.2761051361979,-0.36396802809654766,0.18149275735446885,-2.005413512924326,0.04491885828018163,0.17454184931727718,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17454184931727718,0.7581004268794727,FALSE,NS
Gene_0401,10.672905540645491,-1.563366327401597,0.780010603000651,-2.0042885588829518,0.04503915873818861,0.17481719571705262,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17481719571705262,0.7574158506619997,FALSE,NS
Gene_2272,237.75150441904844,-0.4499297448877998,0.22461021872919368,-2.0031579481709496,0.04516033771360014,0.17509534446851985,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17509534446851985,0.7567254010239852,FALSE,NS
Gene_3150,133.65749239262743,0.5178160010230708,0.2587502793083977,2.001219099771094,0.04536878353192904,0.1757108637118303,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1757108637118303,0.7552013864600496,FALSE,NS
Gene_0213,396.9737127653886,-0.4089865985325292,0.20443083165990095,-2.0006111368413118,0.04543431247654962,0.17577213229439764,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17577213229439764,0.7550499788079306,FALSE,NS
Gene_2168,16.395394398000075,-1.3203240700629657,0.6618922693253284,-1.9947718552579283,0.046067768317841776,0.17762432293781055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17762432293781055,0.7504975644898543,FALSE,NS
Gene_3136,28.001793900419482,-0.9118375558279112,0.45716752398783694,-1.9945370307016184,0.046093397308214004,0.17762432293781055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17762432293781055,0.7504975644898543,FALSE,NS
Gene_2311,440.8708223438821,0.37255024078624066,0.18674060628758626,1.9950146258629033,0.04604128470604074,0.17762432293781055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17762432293781055,0.7504975644898543,FALSE,NS
Gene_1417,1471.3411462616941,0.35845580080776257,0.1797358090168187,1.994348275775253,0.046114006916546976,0.17762432293781055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17762432293781055,0.7504975644898543,FALSE,NS
Gene_0627,168.10135422098264,1.149178734198499,0.5772944153221177,1.9906285314699992,0.046521741140432706,0.17899986580257893,Brain,Treatment vs Control,Brain | Treatment vs Control,0.17899986580257893,0.7471472946135219,FALSE,NS
Gene_2242,26.187061266146756,0.9667377352983066,0.487053911932508,1.9848680230542308,0.04715915690689725,0.1806660658968458,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1806660658968458,0.7431234123406033,FALSE,NS
Gene_2401,116.97592767574311,-0.5336618806248615,0.26881864742214095,-1.985211538494286,0.04712094109874247,0.1806660658968458,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1806660658968458,0.7431234123406033,FALSE,NS
Gene_0842,1536.2112574482157,0.4333483030121394,0.21821467394627894,1.9858806705126668,0.047046575502912774,0.1806660658968458,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1806660658968458,0.7431234123406033,FALSE,NS
Gene_0406,226.7562635822926,-0.42559682289113715,0.2144141448531593,-1.984928854309521,0.047152387581297146,0.1806660658968458,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1806660658968458,0.7431234123406033,FALSE,NS
Gene_3460,173.8100996104918,-0.47793215869265376,0.24113380820328673,-1.9820205314790835,0.04747694277166458,0.18168665545520127,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18168665545520127,0.7406769696374655,FALSE,NS
Gene_0215,5.930726090231698,-2.033475679406857,1.0263405870832663,-1.9812874059533638,0.047559051918695555,0.18180411630757565,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18180411630757565,0.7403962879488818,FALSE,NS
Gene_3486,60.143134574373796,-0.6970593252972918,0.3519892029980017,-1.9803429177946947,0.04766500936388089,0.18201238996834,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18201238996834,0.7398990476647471,FALSE,NS
Gene_2392,60.03003942428018,0.741789023739517,0.3751548776849119,1.9772874294401066,0.04800914977602492,0.18312875254371533,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18312875254371533,0.7372434629580276,FALSE,NS
Gene_3376,19.392278862425634,1.089737496383364,0.5524083094826034,1.9727029403377976,0.048529416779359937,0.18491381221100942,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18491381221100942,0.7330306478295451,FALSE,NS
Gene_0059,12.755226993706287,1.5451485689764721,0.7864939989635693,1.9646031260411994,0.04946018988725162,0.1880550875713137,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1880550875713137,0.7257149128437623,FALSE,NS
Gene_3248,107.0675974392427,-0.5320977230388789,0.270840730176906,-1.9646148594095383,0.04945883081652417,0.1880550875713137,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1880550875713137,0.7257149128437623,FALSE,NS
Gene_0577,6382.430785184988,-0.3166195965881106,0.16125099915842434,-1.963520215319976,0.049585757890569064,0.18833001063485735,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18833001063485735,0.7250804690719552,FALSE,NS
Gene_3462,248.651987514634,0.47053858596003467,0.23975413670949586,1.9625879762407379,0.049694068960453634,0.18853887107742923,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18853887107742923,0.7245990976911652,FALSE,NS
Gene_0311,930.4847029870698,0.3539788613423546,0.18062682377184588,1.9597247737106527,0.050027967942775586,0.18960224506501017,Brain,Treatment vs Control,Brain | Treatment vs Control,0.18960224506501017,0.7221565245213025,FALSE,NS
Gene_3322,153.1429163591943,-0.4658654176997288,0.23811830117428998,-1.956445243403362,0.050412726863870355,0.19085589099640854,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19085589099640854,0.7192944304869638,FALSE,NS
Gene_2668,3224.489202922386,0.3120342023383633,0.1595554457714296,1.9556474605408734,0.05050669789121738,0.19100714838860391,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19100714838860391,0.7189503790997498,FALSE,NS
Gene_2495,12.597760285068528,1.6789074175497936,0.859299131954763,1.9538102101075763,0.050723666359935415,0.19162273958197823,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19162273958197823,0.7175529551270724,FALSE,NS
Gene_1254,73.78716290600407,0.5924543036341532,0.30379508103470887,1.9501774077983334,0.051154977569302824,0.1930458918730574,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1930458918730574,0.7143394359764549,FALSE,NS
Gene_0456,98.02679871949364,0.6555596587124953,0.3362947198687528,1.9493605459174126,0.05125238273234169,0.1932072764835397,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1932072764835397,0.7139765214135876,FALSE,NS
Gene_3030,8.950658864233972,-1.6970518318011623,0.8712205737548834,-1.947901464823104,0.051426754501979116,0.19365815113844317,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19365815113844317,0.7129642186885039,FALSE,NS
Gene_0591,67.3246249652489,0.6636634731012314,0.3410552605165638,1.9459118504609598,0.051665329197938155,0.1943495787701163,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1943495787701163,0.711416396313972,FALSE,NS
Gene_1672,809.6967584087736,0.33244934995063236,0.17093012795291465,1.944942965480086,0.051781843119294915,0.19458086851203701,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19458086851203701,0.7108998624649,FALSE,NS
Gene_2734,152.71340133366243,0.4643238128023173,0.23918057618307056,1.9413107042894673,0.05222060193873531,0.19588805902628972,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19588805902628972,0.7079920369866272,FALSE,NS
Gene_0772,355.9244039172484,-0.4254996310263274,0.21920016275960608,-1.9411465104292245,0.05224050895412648,0.19588805902628972,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19588805902628972,0.7079920369866272,FALSE,NS
Gene_1428,12.09106807170292,1.6126441764985533,0.8310954899765153,1.940383741637345,0.05233307098626913,0.19602726589771996,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19602726589771996,0.7076835173916898,FALSE,NS
Gene_0747,12.75816022605651,-1.3198270535343546,0.6805572659739298,-1.9393328372529834,0.052460822882696524,0.19629785154837556,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19629785154837556,0.7070844536643403,FALSE,NS
Gene_0763,120.60551590789053,0.5470585946525348,0.28285417448763495,1.9340658331929608,0.05310503410660913,0.19849830930335083,Brain,Treatment vs Control,Brain | Treatment vs Control,0.19849830930335083,0.7022431879605755,FALSE,NS
Gene_2157,33.29047072809184,-0.7961382743071393,0.4141943183106003,-1.9221371204568842,0.05458850632850956,0.20382783355608217,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20382783355608217,0.6907365115246388,FALSE,NS
Gene_0457,129.08971003756358,0.555276371007,0.289820343482891,1.9159330374604284,0.055373619625505285,0.20654126476348808,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20654126476348808,0.6849931678877665,FALSE,NS
Gene_3326,93.30993070790926,-0.6514681393623486,0.3401427691597376,-1.9152785195807192,0.05545699348698708,0.20663427710219842,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20663427710219842,0.6847976347932819,FALSE,NS
Gene_2865,33.28149198446286,0.873291111211697,0.45669596266074197,1.9121936312373842,0.05585136270110241,0.20788465106431378,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20788465106431378,0.6821775751425684,FALSE,NS
Gene_1560,65.5753688944811,0.7488239169960493,0.3919605666795133,1.9104572772197401,0.05607436214691329,0.20849520983331798,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20849520983331798,0.6809039184689052,FALSE,NS
Gene_0709,4.878896033401957,-2.2530773030905205,1.1809207537191753,-1.9078988120030158,0.05640429587116729,0.20950167037862139,Brain,Treatment vs Control,Brain | Treatment vs Control,0.20950167037862139,0.6788125100087792,FALSE,NS
Gene_1889,24.896107929788535,0.9260431056747349,0.4860231908964139,1.9053475698695672,0.05673490572691083,0.21028786860624393,Brain,Treatment vs Control,Brain | Treatment vs Control,0.21028786860624393,0.677185780805521,FALSE,NS
Gene_0987,1603.7233211897087,0.4022890374617781,0.2111302460106344,1.9054069469587753,0.056727192891730116,0.21028786860624393,Brain,Treatment vs Control,Brain | Treatment vs Control,0.21028786860624393,0.677185780805521,FALSE,NS
Gene_2584,165.98923001434528,-0.51953293874814,0.2728019039137216,-1.9044329650736287,0.05685381934467602,0.21050796356311455,Brain,Treatment vs Control,Brain | Treatment vs Control,0.21050796356311455,0.6767314700606283,FALSE,NS
Gene_0374,16.29648301049519,1.3637549605819324,0.7204558217331227,1.892905740287162,0.05837040575172844,0.21522185061325522,Brain,Treatment vs Control,Brain | Treatment vs Control,0.21522185061325522,0.6671136385863824,FALSE,NS
